query,error,timestamp,postUrl,description,commentCount,likeCount,pubDate,likedByViewer,isSidecar,type,caption,profileUrl,username,fullName,imgUrl,postId,location,locationId,videoUrl,videoDuration,playCount
https://www.instagram.com/p/CwT3YOBSTYI/,,2023-10-10T14:36:48.373Z,https://www.instagram.com/p/CwT3YOBSTYI/,"Goodbye 👋🏼 

In a month’s time, we will be serving our final scoops at our OG outlet. 

Swing by, eat some ice cream and bid your farewells. You will be dearly missed.",19,240,2023-08-24T02:21:52.000Z,FALSE,FALSE,Photo,"Photo by Merely Ice Cream on August 23, 2023. May be a doodle of slow loris and text that says 'SO THISIS GOOD BYE LAST DAY SUNSHINE PLAZA 24 SEPT LAST MONTH BEFORE WE CLOSE! Merely 1/111 HAND CRAFTED ICE CREAM'.",https://www.instagram.com/merelyicecream,merelyicecream,Merely Ice Cream,https://scontent-ams4-1.cdninstagram.com/v/t39.30808-6/370476607_18377602930029493_1176359955922910268_n.jpg?stp=dst-jpg_e15&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE3OTcuc2RyIn0&_nc_ht=scontent-ams4-1.cdninstagram.com&_nc_cat=101&_nc_ohc=kD10NB14MnYAX9wmVCj&edm=AABBvjUAAAAA&ccb=7-5&ig_cache_key=MzE3NjEyNTcxOTEwNTg0NDc0NA%3D%3D.2-ccb7-5&oh=00_AfDwV3GJgjOJVvUAIF2vHONww9q2Ew9AWzNAeLcZh68ACw&oe=652A36DD&_nc_sid=4f4799,3176125719105844744_177245492,,,,,
https://www.instagram.com/p/CtsZ9OjM7G0/,,2023-10-10T14:36:55.509Z,https://www.instagram.com/p/CtsZ9OjM7G0/,"Thank you, Tampines. It has been a wonderful six-year journey.

We will always cherish the support you have shown us, particularly during the challenging times of the Covid-19 pandemic, and how you all rallied around us after hearing about our imminent closure.

It has been our utmost pleasure to serve you happy food.

Farewell! 👋🏼",11,272,2023-06-20T01:32:13.000Z,FALSE,FALSE,Video,,https://www.instagram.com/merelyicecream,merelyicecream,Merely Ice Cream,https://scontent-ams4-1.cdninstagram.com/v/t51.2885-15/355065532_163801140016813_5216332739383337242_n.jpg?stp=dst-jpg_e15&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMjc2eDcyMC5zZHIifQ&_nc_ht=scontent-ams4-1.cdninstagram.com&_nc_cat=101&_nc_ohc=MD3MmALYwYAAX9V0uVY&edm=AABBvjUBAAAA&ccb=7-5&ig_cache_key=MzEyODk4OTk5OTc4OTQ4NjUxNg%3D%3D.2-ccb7-5&oh=00_AfBdBoJ6jTzjoWzpUI5ZUXa1ejEYZTkKIYmkjhcZxLCPQA&oe=652A520A&_nc_sid=4f4799,3128989999789486516_177245492,Our Tampines Hub,2.41004E+14,https://scontent-ams2-1.cdninstagram.com/o1/v/t16/f1/m82/734739D12FCCC43A676DFCFB5EF0999C_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMTI3Ni5iYXNlbGluZSJ9&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_cat=104&vs=1711341772649217_2103662797&_nc_vs=HBkcFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC83MzQ3MzlEMTJGQ0NDNDNBNjc2REZDRkI1RUYwOTk5Q192aWRlb19kYXNoaW5pdC5tcDQVAALIAQAoABgAGwAVAAAmlpzFjdy8oUEVAigCQzMsF0Aoqn752yLRGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX%2BBwA%3D&ccb=9-4&oh=00_AfBO6RBPY2gsWhWgcPp-7KADyQYhufvDfia02oSfNx0Dog&oe=6527131E&_nc_sid=4f4799,12.333,6785
https://www.instagram.com/p/CtbwwTJSkr5/,,2023-10-10T14:37:03.367Z,https://www.instagram.com/p/CtbwwTJSkr5/,"We’re ever so grateful to see all your faces come by our little store to get a scoop as we count down the last few days we’ll be at Our Tampines Hub 💙 T-5 days now. Come down if you can, we’d love to serve you one last time.",0,170,2023-06-13T14:23:44.000Z,FALSE,FALSE,Photo,"Photo by Merely Ice Cream on June 13, 2023.",https://www.instagram.com/merelyicecream,merelyicecream,Merely Ice Cream,https://scontent-ams4-1.cdninstagram.com/v/t51.2885-15/353123361_281575430902750_1188661552709791841_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi45OTZ4OTk2LnNkciJ9&_nc_ht=scontent-ams4-1.cdninstagram.com&_nc_cat=110&_nc_ohc=JvuKnIq5XzEAX9gF16x&edm=AABBvjUBAAAA&ccb=7-5&ig_cache_key=MzEyNDMwNTE5MTgzNTk0NTcyMQ%3D%3D.2-ccb7-5&oh=00_AfBSeigrMwjsqrZS_5LyEu_YT3IKgnacvs3oYQxWjrLTLg&oe=652A5CE2&_nc_sid=4f4799,3124305191835945721_177245492,,,,,
https://www.instagram.com/p/CtRmWx6SKa9/,,2023-10-10T14:37:10.480Z,https://www.instagram.com/p/CtRmWx6SKa9/,"While we’re still processing and waiting for when the last day of Merely Sunshine will be, it is with deep sadness to share that Merely at Our Tampines Hub will be closing for good on 18 June Sunday.

When it rains it pours. We had wished to remain and continue serving our customers in the East, but was informed a few days ago that we lost on the public tender to renew our lease.

It’s been our honour to scoop and serve balls of happiness to you the past 11 years. Your patronage, kind words, and enthusiasm has been everything that has kept us going. 

Till the last day of Merely Sunshine is firmed up. We guess this is probably Thank you and Goodbye. 

So thank you, each and every one of you, from the bottom of our hearts. Maybe till the next time then? 🍦",84,544,2023-06-09T15:40:27.000Z,FALSE,FALSE,Photo,Photo by Merely Ice Cream in Merely at Our Tampines Hub.,https://www.instagram.com/merelyicecream,merelyicecream,Merely Ice Cream,https://scontent-ams4-1.cdninstagram.com/v/t51.2885-15/352379993_708881141245083_7590455181669304687_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMjgweDk2MC5zZHIifQ&_nc_ht=scontent-ams4-1.cdninstagram.com&_nc_cat=103&_nc_ohc=fkbMSFoCBCIAX-uDgEb&edm=AABBvjUBAAAA&ccb=7-5&ig_cache_key=MzEyMTQ0NDcwNzkzMTU2MzcwOQ%3D%3D.2-ccb7-5&oh=00_AfD43H88BpAuRxvA8wERUp4IBvuKnjXhiLZ_OsAWAzOzUg&oe=652B2E69&_nc_sid=4f4799,3121444707931563709_177245492,Merely at Our Tampines Hub,1964132487205573,,,
https://www.instagram.com/p/CtRmWx6SKa9/?img_index=1,,2023-10-10T14:37:17.666Z,https://www.instagram.com/p/CtRmWx6SKa9/,"While we’re still processing and waiting for when the last day of Merely Sunshine will be, it is with deep sadness to share that Merely at Our Tampines Hub will be closing for good on 18 June Sunday.

When it rains it pours. We had wished to remain and continue serving our customers in the East, but was informed a few days ago that we lost on the public tender to renew our lease.

It’s been our honour to scoop and serve balls of happiness to you the past 11 years. Your patronage, kind words, and enthusiasm has been everything that has kept us going. 

Till the last day of Merely Sunshine is firmed up. We guess this is probably Thank you and Goodbye. 

So thank you, each and every one of you, from the bottom of our hearts. Maybe till the next time then? 🍦",84,544,2023-06-09T15:40:27.000Z,FALSE,FALSE,Photo,Photo by Merely Ice Cream in Merely at Our Tampines Hub.,https://www.instagram.com/merelyicecream,merelyicecream,Merely Ice Cream,https://scontent-ams4-1.cdninstagram.com/v/t51.2885-15/352379993_708881141245083_7590455181669304687_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMjgweDk2MC5zZHIifQ&_nc_ht=scontent-ams4-1.cdninstagram.com&_nc_cat=103&_nc_ohc=fkbMSFoCBCIAX-uDgEb&edm=AABBvjUBAAAA&ccb=7-5&ig_cache_key=MzEyMTQ0NDcwNzkzMTU2MzcwOQ%3D%3D.2-ccb7-5&oh=00_AfD43H88BpAuRxvA8wERUp4IBvuKnjXhiLZ_OsAWAzOzUg&oe=652B2E69&_nc_sid=4f4799,3121444707931563709_177245492,Merely at Our Tampines Hub,1964132487205573,,,
https://www.instagram.com/p/Crk5wDYyqcL/,,2023-10-10T14:37:24.181Z,https://www.instagram.com/p/Crk5wDYyqcL/,"Hands up who’s excited for the long weekend!? Start it right with some ice cream and waffles, we’re open till 10 tonight! See you there 👋🏼",0,3,2023-04-28T10:32:43.000Z,FALSE,FALSE,Photo,"Photo by Merely Ice Cream on April 28, 2023.",https://www.instagram.com/merelyicecream,merelyicecream,Merely Ice Cream,https://scontent-ams4-1.cdninstagram.com/v/t51.2885-15/343976509_1664781307305962_5448118377587266375_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyIn0&_nc_ht=scontent-ams4-1.cdninstagram.com&_nc_cat=102&_nc_ohc=DT9lGxMkP2oAX9zjv4f&edm=AABBvjUBAAAA&ccb=7-5&ig_cache_key=MzA5MDg0OTIzNTEwNjE3ODgyNw%3D%3D.2-ccb7-5&oh=00_AfBpnZ-6WFl-ym5gp3Mi0pxo0AW4Re2kMSNa0uGZvza08A&oe=652A11A7&_nc_sid=4f4799,3090849235106178827_177245492,,,,,
https://www.instagram.com/p/Crk5wDYyqcL/?img_index=1,,2023-10-10T14:37:30.865Z,https://www.instagram.com/p/Crk5wDYyqcL/,"Hands up who’s excited for the long weekend!? Start it right with some ice cream and waffles, we’re open till 10 tonight! See you there 👋🏼",0,3,2023-04-28T10:32:43.000Z,FALSE,FALSE,Photo,"Photo by Merely Ice Cream on April 28, 2023.",https://www.instagram.com/merelyicecream,merelyicecream,Merely Ice Cream,https://scontent-ams4-1.cdninstagram.com/v/t51.2885-15/343976509_1664781307305962_5448118377587266375_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyIn0&_nc_ht=scontent-ams4-1.cdninstagram.com&_nc_cat=102&_nc_ohc=DT9lGxMkP2oAX9zjv4f&edm=AABBvjUBAAAA&ccb=7-5&ig_cache_key=MzA5MDg0OTIzNTEwNjE3ODgyNw%3D%3D.2-ccb7-5&oh=00_AfBpnZ-6WFl-ym5gp3Mi0pxo0AW4Re2kMSNa0uGZvza08A&oe=652A11A7&_nc_sid=4f4799,3090849235106178827_177245492,,,,,
https://www.instagram.com/p/CqcFxjnuuce/,,2023-10-10T14:37:37.914Z,https://www.instagram.com/p/CqcFxjnuuce/,"We love that so many memories were made and shared at Sunshine and that it holds a special place place in your hearts too 🧡😢 keep the tags coming, we’re not crying, you’re crying!

〰️
#merelyicecream #icecreamlovers #sgcafe #sgeats #sgfoodies",2,93,2023-03-31T03:58:40.000Z,FALSE,FALSE,Video,,https://www.instagram.com/merelyicecream,merelyicecream,Merely Ice Cream,https://scontent-ams4-1.cdninstagram.com/v/t51.2885-15/338618130_170727405849615_9200358525771818988_n.jpg?stp=dst-jpg_e15&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi44ODZ4ODg2LnNkciJ9&_nc_ht=scontent-ams4-1.cdninstagram.com&_nc_cat=103&_nc_ohc=kxsVlEeFUOYAX81oyhX&edm=AABBvjUBAAAA&ccb=7-5&ig_cache_key=MzA3MDM1NDQ0MTY5NDI3NTM1OA%3D%3D.2-ccb7-5&oh=00_AfAKyobaucv8qay90Q3aHJOgL4lZUZLyOFiH15lWf37uSQ&oe=652A00E2&_nc_sid=4f4799,3070354441694275358_177245492,Merely Ice Cream,10784562,https://scontent-ams2-1.cdninstagram.com/o1/v/t16/f1/m82/424279C4D6A077D2211765E4F07E91A2_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_cat=100&vs=1334403763785818_3556053056&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC80MjQyNzlDNEQ2QTA3N0QyMjExNzY1RTRGMDdFOTFBMl92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVABgkR0o5SU14UVNUSmxYZkM0Q0FBT05CTWY0di04TGJxX0VBQUFGFQICyAEAKAAYABsAFQAAJpaKzdqg%2FNpAFQIoAkMzLBdAHMzMzMzMzRgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2FgcA&ccb=9-4&oh=00_AfBs0r1I6tDavgeZe1Vc5cLjWmGHT0xhvi89sv_VmI3ROw&oe=65274C94&_nc_sid=4f4799,7.2,3814
